"p.geomean"	"stat.mean"	"p.val"	"q.val"	"set.size"	"exp1"
"GO:0043434"	0.560779939581329	-0.153356553731036	0.560779939581329	0.924725851591504	49	0.560779939581329
"GO:0030041"	0.560993039558329	-0.15427985330747	0.560993039558329	0.924725851591504	26	0.560993039558329
"GO:0044344"	0.560993039558329	-0.15427985330747	0.560993039558329	0.924725851591504	26	0.560993039558329
"GO:0051225"	0.560993039558329	-0.15427985330747	0.560993039558329	0.924725851591504	26	0.560993039558329
"GO:0030574"	0.560993039558329	-0.15427985330747	0.560993039558329	0.924725851591504	26	0.560993039558329
"GO:0008089"	0.560993039558329	-0.15427985330747	0.560993039558329	0.924725851591504	26	0.560993039558329
"GO:0001707"	0.560993039558329	-0.15427985330747	0.560993039558329	0.924725851591504	26	0.560993039558329
"GO:0046627"	0.560993039558329	-0.15427985330747	0.560993039558329	0.924725851591504	26	0.560993039558329
"GO:0033077"	0.560993039558329	-0.15427985330747	0.560993039558329	0.924725851591504	26	0.560993039558329
"GO:0046856"	0.560993039558329	-0.15427985330747	0.560993039558329	0.924725851591504	26	0.560993039558329
"GO:0061337"	0.560993039558329	-0.15427985330747	0.560993039558329	0.924725851591504	26	0.560993039558329
"GO:0030286"	0.560993039558329	-0.15427985330747	0.560993039558329	0.924725851591504	26	0.560993039558329
"GO:0031941"	0.560993039558329	-0.15427985330747	0.560993039558329	0.924725851591504	26	0.560993039558329
"GO:0061512"	0.560993039558329	-0.15427985330747	0.560993039558329	0.924725851591504	26	0.560993039558329
"GO:0045815"	0.560993039558329	-0.15427985330747	0.560993039558329	0.924725851591504	26	0.560993039558329
"GO:0016126"	0.560993039558329	-0.15427985330747	0.560993039558329	0.924725851591504	26	0.560993039558329
"GO:0005262"	0.563697807458358	-0.160641902387623	0.563697807458358	0.924725851591504	72	0.563697807458358
"GO:0005802"	0.56417558774274	-0.161714956241902	0.56417558774274	0.924725851591504	139	0.56417558774274
"GO:0003678"	0.569486105727645	-0.175529109469817	0.569486105727645	0.924725851591504	50	0.569486105727645
"GO:0043087"	0.570904686342145	-0.178999438078223	0.570904686342145	0.924725851591504	73	0.570904686342145
"GO:0043280"	0.572797796266669	-0.184424647766969	0.572797796266669	0.924725851591504	27	0.572797796266669
"GO:0016235"	0.572797796266669	-0.184424647766969	0.572797796266669	0.924725851591504	27	0.572797796266669
"GO:0005484"	0.572797796266669	-0.184424647766969	0.572797796266669	0.924725851591504	27	0.572797796266669
"GO:0051209"	0.572797796266669	-0.184424647766969	0.572797796266669	0.924725851591504	27	0.572797796266669
"GO:0050769"	0.572797796266669	-0.184424647766969	0.572797796266669	0.924725851591504	27	0.572797796266669
"GO:0061098"	0.572797796266669	-0.184424647766969	0.572797796266669	0.924725851591504	27	0.572797796266669
"GO:0006094"	0.572797796266669	-0.184424647766969	0.572797796266669	0.924725851591504	27	0.572797796266669
"GO:0097730"	0.572797796266669	-0.184424647766969	0.572797796266669	0.924725851591504	27	0.572797796266669
"GO:0045429"	0.572797796266669	-0.184424647766969	0.572797796266669	0.924725851591504	27	0.572797796266669
"GO:0060333"	0.572797796266669	-0.184424647766969	0.572797796266669	0.924725851591504	27	0.572797796266669
"GO:0050853"	0.572797796266669	-0.184424647766969	0.572797796266669	0.924725851591504	27	0.572797796266669
"GO:0043312"	0.575840006046464	-0.19134655628847	0.575840006046464	0.924725851591504	296	0.575840006046464
"GO:0006874"	0.578036057736098	-0.197223808628861	0.578036057736098	0.924725851591504	74	0.578036057736098
"GO:0000149"	0.578067483518038	-0.197467462258274	0.578067483518038	0.924725851591504	51	0.578067483518038
"GO:0000226"	0.579766825173396	-0.201570888927916	0.579766825173396	0.924725851591504	97	0.579766825173396
"GO:0050896"	0.582165106879691	-0.207663572853662	0.582165106879691	0.924725851591504	120	0.582165106879691
"GO:0030032"	0.584311220541508	-0.21398208620724	0.584311220541508	0.924725851591504	28	0.584311220541508
"GO:0032212"	0.584311220541508	-0.21398208620724	0.584311220541508	0.924725851591504	28	0.584311220541508
"GO:0045907"	0.584311220541508	-0.21398208620724	0.584311220541508	0.924725851591504	28	0.584311220541508
"GO:0006296"	0.584311220541508	-0.21398208620724	0.584311220541508	0.924725851591504	28	0.584311220541508
"GO:0044295"	0.584311220541508	-0.21398208620724	0.584311220541508	0.924725851591504	28	0.584311220541508
"GO:2000134"	0.584311220541508	-0.21398208620724	0.584311220541508	0.924725851591504	28	0.584311220541508
"GO:0097009"	0.584311220541508	-0.21398208620724	0.584311220541508	0.924725851591504	28	0.584311220541508
"GO:0008643"	0.584311220541508	-0.21398208620724	0.584311220541508	0.924725851591504	28	0.584311220541508
"GO:0003180"	0.584311220541508	-0.21398208620724	0.584311220541508	0.924725851591504	28	0.584311220541508
"GO:0007098"	0.584311220541508	-0.21398208620724	0.584311220541508	0.924725851591504	28	0.584311220541508
"GO:0048008"	0.584311220541508	-0.21398208620724	0.584311220541508	0.924725851591504	28	0.584311220541508
"GO:0051017"	0.584311220541508	-0.21398208620724	0.584311220541508	0.924725851591504	28	0.584311220541508
"GO:0004197"	0.586523387671133	-0.219177407759818	0.586523387671133	0.924725851591504	52	0.586523387671133
"GO:0001917"	0.586523387671133	-0.219177407759818	0.586523387671133	0.924725851591504	52	0.586523387671133
"GO:0006260"	0.587716954056638	-0.221919292193417	0.587716954056638	0.924725851591504	121	0.587716954056638
"GO:0005769"	0.589047791385566	-0.2252373478099	0.589047791385566	0.924725851591504	211	0.589047791385566
"GO:0016192"	0.589047791385566	-0.2252373478099	0.589047791385566	0.924725851591504	211	0.589047791385566
"GO:0006936"	0.592068856999672	-0.233282202008699	0.592068856999672	0.924725851591504	76	0.592068856999672
"GO:0046718"	0.594853300939186	-0.240664515995783	0.594853300939186	0.924725851591504	53	0.594853300939186
"GO:0071560"	0.594853300939186	-0.240664515995783	0.594853300939186	0.924725851591504	53	0.594853300939186
"GO:0070301"	0.594853300939186	-0.240664515995783	0.594853300939186	0.924725851591504	53	0.594853300939186
"GO:0001890"	0.595537100471474	-0.242977859067756	0.595537100471474	0.924725851591504	29	0.595537100471474
"GO:0005771"	0.595537100471474	-0.242977859067756	0.595537100471474	0.924725851591504	29	0.595537100471474
"GO:0022617"	0.595537100471474	-0.242977859067756	0.595537100471474	0.924725851591504	29	0.595537100471474
"GO:0033683"	0.595537100471474	-0.242977859067756	0.595537100471474	0.924725851591504	29	0.595537100471474
"GO:0006906"	0.595537100471474	-0.242977859067756	0.595537100471474	0.924725851591504	29	0.595537100471474
"GO:0006091"	0.595537100471474	-0.242977859067756	0.595537100471474	0.924725851591504	29	0.595537100471474
"GO:0051973"	0.595537100471474	-0.242977859067756	0.595537100471474	0.924725851591504	29	0.595537100471474
"GO:0001772"	0.595537100471474	-0.242977859067756	0.595537100471474	0.924725851591504	29	0.595537100471474
"GO:0006959"	0.595537100471474	-0.242977859067756	0.595537100471474	0.924725851591504	29	0.595537100471474
"GO:0071897"	0.595537100471474	-0.242977859067756	0.595537100471474	0.924725851591504	29	0.595537100471474
"GO:0030049"	0.595537100471474	-0.242977859067756	0.595537100471474	0.924725851591504	29	0.595537100471474
"GO:0003755"	0.595537100471474	-0.242977859067756	0.595537100471474	0.924725851591504	29	0.595537100471474
"GO:0000413"	0.595537100471474	-0.242977859067756	0.595537100471474	0.924725851591504	29	0.595537100471474
"GO:0005547"	0.595537100471474	-0.242977859067756	0.595537100471474	0.924725851591504	29	0.595537100471474
"GO:0007005"	0.598968778034147	-0.251120640309836	0.598968778034147	0.924725851591504	77	0.598968778034147
"GO:0006368"	0.603056864559005	-0.261934143973709	0.603056864559005	0.924725851591504	54	0.603056864559005
"GO:0042795"	0.603056864559005	-0.261934143973709	0.603056864559005	0.924725851591504	54	0.603056864559005
"GO:0006909"	0.603056864559005	-0.261934143973709	0.603056864559005	0.924725851591504	54	0.603056864559005
"GO:0007283"	0.606222018082226	-0.269625577694425	0.606222018082226	0.924725851591504	260	0.606222018082226
"GO:0009314"	0.606479621862006	-0.271436016782538	0.606479621862006	0.924725851591504	30	0.606479621862006
"GO:0042059"	0.606479621862006	-0.271436016782538	0.606479621862006	0.924725851591504	30	0.606479621862006
"GO:0043531"	0.606479621862006	-0.271436016782538	0.606479621862006	0.924725851591504	30	0.606479621862006
"GO:0007528"	0.606479621862006	-0.271436016782538	0.606479621862006	0.924725851591504	30	0.606479621862006
"GO:0007029"	0.606479621862006	-0.271436016782538	0.606479621862006	0.924725851591504	30	0.606479621862006
"GO:0032590"	0.606479621862006	-0.271436016782538	0.606479621862006	0.924725851591504	30	0.606479621862006
"GO:0001708"	0.606479621862006	-0.271436016782538	0.606479621862006	0.924725851591504	30	0.606479621862006
"GO:0050729"	0.61113386906782	-0.282991447342216	0.61113386906782	0.924725851591504	55	0.61113386906782
"GO:0009749"	0.61113386906782	-0.282991447342216	0.61113386906782	0.924725851591504	55	0.61113386906782
"GO:0035579"	0.61113386906782	-0.282991447342216	0.61113386906782	0.924725851591504	55	0.61113386906782
"GO:0032868"	0.61113386906782	-0.282991447342216	0.61113386906782	0.924725851591504	55	0.61113386906782
"GO:1904115"	0.61113386906782	-0.282991447342216	0.61113386906782	0.924725851591504	55	0.61113386906782
"GO:0009636"	0.61113386906782	-0.282991447342216	0.61113386906782	0.924725851591504	55	0.61113386906782
"GO:0043547"	0.611675101908715	-0.283849139225981	0.611675101908715	0.924725851591504	239	0.611675101908715
"GO:0007517"	0.612532479393981	-0.286426590624473	0.612532479393981	0.924725851591504	79	0.612532479393981
"GO:0030027"	0.614827756897243	-0.292193446676673	0.614827756897243	0.924725851591504	149	0.614827756897243
"GO:0048786"	0.617143295564295	-0.299379104841264	0.617143295564295	0.924725851591504	31	0.617143295564295
"GO:1904315"	0.617143295564295	-0.299379104841264	0.617143295564295	0.924725851591504	31	0.617143295564295
"GO:0006805"	0.617143295564295	-0.299379104841264	0.617143295564295	0.924725851591504	31	0.617143295564295
"GO:0010942"	0.617143295564295	-0.299379104841264	0.617143295564295	0.924725851591504	31	0.617143295564295
"GO:0008630"	0.617143295564295	-0.299379104841264	0.617143295564295	0.924725851591504	31	0.617143295564295
"GO:0008138"	0.617143295564295	-0.299379104841264	0.617143295564295	0.924725851591504	31	0.617143295564295
"GO:0022626"	0.619084245478259	-0.30384139117105	0.619084245478259	0.924725851591504	56	0.619084245478259
"GO:0042147"	0.619084245478259	-0.30384139117105	0.619084245478259	0.924725851591504	56	0.619084245478259
"GO:0016485"	0.619084245478259	-0.30384139117105	0.619084245478259	0.924725851591504	56	0.619084245478259
"GO:0060548"	0.619084245478259	-0.30384139117105	0.619084245478259	0.924725851591504	56	0.619084245478259
"GO:0008092"	0.619084245478259	-0.30384139117105	0.619084245478259	0.924725851591504	56	0.619084245478259
"GO:0030168"	0.619195208858155	-0.303898169523192	0.619195208858155	0.924725851591504	80	0.619195208858155
"GO:0006986"	0.626908056805983	-0.324488759942491	0.626908056805983	0.924725851591504	57	0.626908056805983
"GO:0033674"	0.626908056805983	-0.324488759942491	0.626908056805983	0.924725851591504	57	0.626908056805983
"GO:0030141"	0.626908056805983	-0.324488759942491	0.626908056805983	0.924725851591504	57	0.626908056805983
"GO:0007584"	0.626908056805983	-0.324488759942491	0.626908056805983	0.924725851591504	57	0.626908056805983
"GO:0043198"	0.627532895383767	-0.326828285363578	0.627532895383767	0.924725851591504	32	0.627532895383767
"GO:0007154"	0.627532895383767	-0.326828285363578	0.627532895383767	0.924725851591504	32	0.627532895383767
"GO:0043407"	0.627532895383767	-0.326828285363578	0.627532895383767	0.924725851591504	32	0.627532895383767
"GO:0006110"	0.627532895383767	-0.326828285363578	0.627532895383767	0.924725851591504	32	0.627532895383767
"GO:0042169"	0.627532895383767	-0.326828285363578	0.627532895383767	0.924725851591504	32	0.627532895383767
"GO:0045184"	0.637653404840439	-0.353803446758657	0.637653404840439	0.924725851591504	33	0.637653404840439
"GO:0035735"	0.637653404840439	-0.353803446758657	0.637653404840439	0.924725851591504	33	0.637653404840439
"GO:0007162"	0.637653404840439	-0.353803446758657	0.637653404840439	0.924725851591504	33	0.637653404840439
"GO:0051603"	0.637653404840439	-0.353803446758657	0.637653404840439	0.924725851591504	33	0.637653404840439
"GO:0045746"	0.637653404840439	-0.353803446758657	0.637653404840439	0.924725851591504	33	0.637653404840439
"GO:0006661"	0.642176847869158	-0.365194062329025	0.642176847869158	0.924725851591504	59	0.642176847869158
"GO:0007224"	0.642176847869158	-0.365194062329025	0.642176847869158	0.924725851591504	59	0.642176847869158
"GO:0019058"	0.642176847869158	-0.365194062329025	0.642176847869158	0.924725851591504	59	0.642176847869158
"GO:0030433"	0.642176847869158	-0.365194062329025	0.642176847869158	0.924725851591504	59	0.642176847869158
"GO:0050790"	0.645828889648262	-0.374350535320442	0.645828889648262	0.924725851591504	202	0.645828889648262
"GO:0006270"	0.647509971395991	-0.380323302833621	0.647509971395991	0.924725851591504	34	0.647509971395991
"GO:0030667"	0.649622542194023	-0.385260742303854	0.649622542194023	0.924725851591504	60	0.649622542194023
"GO:0032496"	0.650115901258885	-0.386153405263577	0.650115901258885	0.924725851591504	109	0.650115901258885
"GO:0006816"	0.650115901258885	-0.386153405263577	0.650115901258885	0.924725851591504	109	0.650115901258885
"GO:0000777"	0.651302800895789	-0.38951877974942	0.651302800895789	0.924725851591504	85	0.651302800895789
"GO:0000184"	0.651302800895789	-0.38951877974942	0.651302800895789	0.924725851591504	85	0.651302800895789
"GO:0005912"	0.65590673399404	-0.401760694831713	0.65590673399404	0.924725851591504	134	0.65590673399404
"GO:0030175"	0.656943086020833	-0.405142355494274	0.656943086020833	0.924725851591504	61	0.656943086020833
"GO:0030544"	0.657107867023432	-0.40640548253686	0.657107867023432	0.924725851591504	35	0.657107867023432
"GO:0005230"	0.657107867023432	-0.40640548253686	0.657107867023432	0.924725851591504	35	0.657107867023432
"GO:0043621"	0.657107867023432	-0.40640548253686	0.657107867023432	0.924725851591504	35	0.657107867023432
"GO:0008307"	0.657107867023432	-0.40640548253686	0.657107867023432	0.924725851591504	35	0.657107867023432
"GO:0001726"	0.65748151335322	-0.406308108149289	0.65748151335322	0.924725851591504	86	0.65748151335322
"GO:0031514"	0.65748151335322	-0.406308108149289	0.65748151335322	0.924725851591504	86	0.65748151335322
"GO:0005793"	0.664139087124158	-0.424842910536825	0.664139087124158	0.924725851591504	62	0.664139087124158
"GO:0003674"	0.664821187887611	-0.425829341910999	0.664821187887611	0.924725851591504	368	0.664821187887611
"GO:0030496"	0.665709858505568	-0.428572951741943	0.665709858505568	0.924725851591504	136	0.665709858505568
"GO:0034260"	0.666452454196958	-0.432066611370544	0.666452454196958	0.924725851591504	36	0.666452454196958
"GO:0001784"	0.666452454196958	-0.432066611370544	0.666452454196958	0.924725851591504	36	0.666452454196958
"GO:0016573"	0.666452454196958	-0.432066611370544	0.666452454196958	0.924725851591504	36	0.666452454196958
"GO:0001618"	0.666452454196958	-0.432066611370544	0.666452454196958	0.924725851591504	36	0.666452454196958
"GO:0007346"	0.666452454196958	-0.432066611370544	0.666452454196958	0.924725851591504	36	0.666452454196958
"GO:1903779"	0.666452454196958	-0.432066611370544	0.666452454196958	0.924725851591504	36	0.666452454196958
"GO:0008286"	0.671211241432518	-0.44436628253697	0.671211241432518	0.924725851591504	63	0.671211241432518
"GO:0019903"	0.671211241432518	-0.44436628253697	0.671211241432518	0.924725851591504	63	0.671211241432518
"GO:0071013"	0.671211241432518	-0.44436628253697	0.671211241432518	0.924725851591504	63	0.671211241432518
"GO:0019838"	0.67554915653767	-0.45732238537654	0.67554915653767	0.924725851591504	37	0.67554915653767
"GO:0005801"	0.67554915653767	-0.45732238537654	0.67554915653767	0.924725851591504	37	0.67554915653767
"GO:0090502"	0.67554915653767	-0.45732238537654	0.67554915653767	0.924725851591504	37	0.67554915653767
"GO:0032420"	0.67554915653767	-0.45732238537654	0.67554915653767	0.924725851591504	37	0.67554915653767
"GO:0036126"	0.67554915653767	-0.45732238537654	0.67554915653767	0.924725851591504	37	0.67554915653767
"GO:0060048"	0.67554915653767	-0.45732238537654	0.67554915653767	0.924725851591504	37	0.67554915653767
"GO:0003779"	0.6766771918068	-0.458658366018514	0.6766771918068	0.924725851591504	303	0.6766771918068
"GO:0030282"	0.684403433476181	-0.482187638488171	0.684403433476181	0.924725851591504	38	0.684403433476181
"GO:0031201"	0.684403433476181	-0.482187638488171	0.684403433476181	0.924725851591504	38	0.684403433476181
"GO:0005544"	0.684403433476181	-0.482187638488171	0.684403433476181	0.924725851591504	38	0.684403433476181
"GO:0034707"	0.684403433476181	-0.482187638488171	0.684403433476181	0.924725851591504	38	0.684403433476181
"GO:0006612"	0.684403433476181	-0.482187638488171	0.684403433476181	0.924725851591504	38	0.684403433476181
"GO:0005938"	0.684746383671544	-0.481555042211404	0.684746383671544	0.924725851591504	140	0.684746383671544
"GO:0071277"	0.684987197107835	-0.48289634676961	0.684987197107835	0.924725851591504	65	0.684987197107835
"GO:0016779"	0.684987197107835	-0.48289634676961	0.684987197107835	0.924725851591504	65	0.684987197107835
"GO:0004518"	0.687157922280879	-0.488673135473252	0.687157922280879	0.924725851591504	91	0.687157922280879
"GO:0005741"	0.689385995957485	-0.4946697065378	0.689385995957485	0.924725851591504	141	0.689385995957485
"GO:0002862"	0.692850449506899	-0.504840743366122	0.692850449506899	0.924725851591504	92	0.692850449506899
"GO:0000281"	0.69302075839376	-0.506676403943881	0.69302075839376	0.924725851591504	39	0.69302075839376
"GO:0015914"	0.69302075839376	-0.506676403943881	0.69302075839376	0.924725851591504	39	0.69302075839376
"GO:0031902"	0.698462496331295	-0.520910025635483	0.698462496331295	0.924725851591504	93	0.698462496331295
"GO:0042552"	0.701406599785309	-0.530801970375656	0.701406599785309	0.924725851591504	40	0.701406599785309
"GO:0007416"	0.701406599785309	-0.530801970375656	0.701406599785309	0.924725851591504	40	0.701406599785309
"GO:0071005"	0.701406599785309	-0.530801970375656	0.701406599785309	0.924725851591504	40	0.701406599785309
"GO:0097542"	0.701406599785309	-0.530801970375656	0.701406599785309	0.924725851591504	40	0.701406599785309
"GO:0034097"	0.701406599785309	-0.530801970375656	0.701406599785309	0.924725851591504	40	0.701406599785309
"GO:0022625"	0.701406599785309	-0.530801970375656	0.701406599785309	0.924725851591504	40	0.701406599785309
"GO:0120009"	0.701406599785309	-0.530801970375656	0.701406599785309	0.924725851591504	40	0.701406599785309
"GO:0031267"	0.703914949427017	-0.53609845532372	0.703914949427017	0.924725851591504	217	0.703914949427017
"GO:0008017"	0.704059975728848	-0.536570033310926	0.704059975728848	0.924725851591504	193	0.704059975728848
"GO:0005765"	0.704382170117033	-0.537411166957211	0.704382170117033	0.924725851591504	241	0.704382170117033
"GO:0032508"	0.704744079244427	-0.539452424139469	0.704744079244427	0.924725851591504	68	0.704744079244427
"GO:0034599"	0.704744079244427	-0.539452424139469	0.704744079244427	0.924725851591504	68	0.704744079244427
"GO:0035264"	0.704744079244427	-0.539452424139469	0.704744079244427	0.924725851591504	68	0.704744079244427
"GO:0000287"	0.705092880209492	-0.539632457152863	0.705092880209492	0.924725851591504	169	0.705092880209492
"GO:0008237"	0.707138940605072	-0.545808412742404	0.707138940605072	0.924725851591504	120	0.707138940605072
"GO:0031901"	0.707138940605072	-0.545808412742404	0.707138940605072	0.924725851591504	120	0.707138940605072
"GO:0031122"	0.709566405054372	-0.554576933112899	0.709566405054372	0.924725851591504	41	0.709566405054372
"GO:0015030"	0.709566405054372	-0.554576933112899	0.709566405054372	0.924725851591504	41	0.709566405054372
"GO:0008654"	0.709566405054372	-0.554576933112899	0.709566405054372	0.924725851591504	41	0.709566405054372
"GO:0030864"	0.709566405054372	-0.554576933112899	0.709566405054372	0.924725851591504	41	0.709566405054372
"GO:0009725"	0.709566405054372	-0.554576933112899	0.709566405054372	0.924725851591504	41	0.709566405054372
"GO:0010212"	0.709566405054372	-0.554576933112899	0.709566405054372	0.924725851591504	41	0.709566405054372
"GO:0007187"	0.709566405054372	-0.554576933112899	0.709566405054372	0.924725851591504	41	0.709566405054372
"GO:0030133"	0.711091955450863	-0.557987328582948	0.711091955450863	0.924725851591504	69	0.711091955450863
"GO:0007229"	0.711091955450863	-0.557987328582948	0.711091955450863	0.924725851591504	69	0.711091955450863
"GO:0008168"	0.716213957764219	-0.572295909661601	0.716213957764219	0.924725851591504	147	0.716213957764219
"GO:0007596"	0.716724683227103	-0.573948911964604	0.716724683227103	0.924725851591504	122	0.716724683227103
"GO:0060090"	0.717322837133764	-0.576368910402171	0.717322837133764	0.924725851591504	70	0.717322837133764
"GO:0043195"	0.717505586605676	-0.578013241179872	0.717505586605676	0.924725851591504	42	0.717505586605676
"GO:0030669"	0.717505586605676	-0.578013241179872	0.717505586605676	0.924725851591504	42	0.717505586605676
"GO:0005796"	0.723437924473878	-0.594600169985275	0.723437924473878	0.924725851591504	71	0.723437924473878
"GO:0001755"	0.725229509946851	-0.601122240410271	0.725229509946851	0.924725851591504	43	0.725229509946851
"GO:0007173"	0.725229509946851	-0.601122240410271	0.725229509946851	0.924725851591504	43	0.725229509946851
"GO:0097190"	0.725229509946851	-0.601122240410271	0.725229509946851	0.924725851591504	43	0.725229509946851
"GO:0007218"	0.72943845939629	-0.612684018231378	0.72943845939629	0.924725851591504	72	0.72943845939629
"GO:0036297"	0.732743483549691	-0.623914713055003	0.732743483549691	0.924725851591504	44	0.732743483549691
"GO:0032259"	0.737248381146518	-0.635644349971991	0.737248381146518	0.924725851591504	152	0.737248381146518
"GO:0051289"	0.740052750254103	-0.646400914217588	0.740052750254103	0.924725851591504	45	0.740052750254103
"GO:0006644"	0.740052750254103	-0.646400914217588	0.740052750254103	0.924725851591504	45	0.740052750254103
"GO:0034644"	0.740052750254103	-0.646400914217588	0.740052750254103	0.924725851591504	45	0.740052750254103
"GO:0008234"	0.740501712406354	-0.646088590567138	0.740501712406354	0.924725851591504	101	0.740501712406354
"GO:0031225"	0.741101024861488	-0.648420698451548	0.741101024861488	0.924725851591504	74	0.741101024861488
"GO:0005694"	0.74374664052479	-0.655257747469647	0.74374664052479	0.924725851591504	373	0.74374664052479
"GO:0032587"	0.746765713372117	-0.666078936504908	0.746765713372117	0.924725851591504	75	0.746765713372117
"GO:0019900"	0.746765713372117	-0.666078936504908	0.746765713372117	0.924725851591504	75	0.746765713372117
"GO:0048015"	0.747162480025727	-0.668590605415262	0.747162480025727	0.924725851591504	46	0.747162480025727
"GO:0071320"	0.747162480025727	-0.668590605415262	0.747162480025727	0.924725851591504	46	0.747162480025727
"GO:0033116"	0.747162480025727	-0.668590605415262	0.747162480025727	0.924725851591504	46	0.747162480025727
"GO:0050727"	0.747162480025727	-0.668590605415262	0.747162480025727	0.924725851591504	46	0.747162480025727
"GO:0006665"	0.747162480025727	-0.668590605415262	0.747162480025727	0.924725851591504	46	0.747162480025727
"GO:0006694"	0.747162480025727	-0.668590605415262	0.747162480025727	0.924725851591504	46	0.747162480025727
"GO:0004497"	0.747162480025727	-0.668590605415262	0.747162480025727	0.924725851591504	46	0.747162480025727
"GO:0003954"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0036444"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0000774"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0071360"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0032786"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0016331"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0043394"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:1904871"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0055003"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0005865"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0008097"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0052742"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0001886"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0050803"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0006497"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0034497"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0008608"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0042438"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0006307"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0030955"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0046475"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:2000353"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0043020"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0034638"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0046512"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0038183"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0010035"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0043229"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0006998"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0001574"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0009100"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0031053"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0001964"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0015280"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0043583"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0003841"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0034975"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0038111"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0046638"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0043101"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0070914"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0043027"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0016651"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0009967"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0060259"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
"GO:0032930"	0.750324494356325	-0.703814854714137	0.750324494356325	0.924725851591504	10	0.750324494356325
